Row ID,Order Priority,Discount,Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date,,,
18611,High,0.07,4.13,2908,Robyn Lyon,Home Office,Office Supplies,Labels,Avery 491,Lodz,Thursday,4.00,10.9592,4,16.07,88156,FALSE,2015-01-08,,,
18612,High,0.03,22.72,2908,Robyn Lyon,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Lodz,Thursday,4.00,17.4294,1,25.26,88156,FALSE,2015-01-08,,,
20827,Not Specified,0.05,34.98,2908,Robyn Lyon,Home Office,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Lodz,Saturday,6.00,-32.6664,16,581.08,88157,FALSE,2015-02-28,,,
20828,Not Specified,0,3.14,2908,Robyn Lyon,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Lodz,Saturday,6.00,-13.1352,8,27.53,88157,FALSE,2015-02-28,,,
21290,High,0.04,4.13,2912,Hannah Carver,Home Office,Office Supplies,Labels,Avery 491,Krakow,Tuesday,2.00,22.3077,7,32.33,87396,FALSE,2015-04-28,,,
21291,High,0.06,55.48,2912,Hannah Carver,Home Office,Office Supplies,Paper,Xerox 194,Krakow,Tuesday,2.00,443.0214,12,642.06,87396,FALSE,2015-04-28,,,
8310,Medium,0.05,535.64,2920,Ernest Peele,Home Office,Technology,Office Machines,Epson LQ-870 Dot Matrix Printer,Krakow,Sunday,7.00,-1220.9145,2,1068.6,59365,FALSE,2015-06-07,,,
18166,Medium,0,6.37,2923,Lynne Griffith,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Lodz,Saturday,6.00,-27.1492,15,99.75,86592,FALSE,2015-02-28,,,
18345,Critical,0.02,110.98,2924,Courtney Nelson,Consumer,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Lodz,Friday,5.00,-106.3424,2,226.53,86591,FALSE,2015-01-16,,,
18346,Critical,0.01,8.01,2924,Courtney Nelson,Consumer,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Lodz,Friday,5.00,44.9768,8,68.65,86591,FALSE,2015-01-16,,,
25817,Critical,0.02,5.58,2928,Leslie Woodard,Consumer,Office Supplies,Binders and Binder Accessories,Avery Heavy-Duty EZD ™ Binder With Locking Rings,Wroclaw,Tuesday,2.00,689.328,42,236.83,90218,FALSE,2015-05-26,,,
25819,Critical,0.02,54.1,2928,Leslie Woodard,Consumer,Office Supplies,Storage & Organization,Desktop 3-Pocket Hot File®,Wroclaw,Tuesday,2.00,-33.586,36,1944.87,90218,FALSE,2015-05-26,,,
21313,Not Specified,0.1,11.55,2931,Faye Hanna,Small Business,Office Supplies,Pens & Art Supplies,Newell 309,Warsaw,Saturday,6.00,69.7672,12,135.77,87619,FALSE,2015-02-28,,,
24866,High,0.01,35.44,2932,Phyllis Hull,Small Business,Office Supplies,Paper,Xerox 1880,Lodz,Wednesday,3.00,-52.8228,1,55.43,87620,FALSE,2015-04-22,,,
24995,Low,0.02,3.8,2935,Shirley Riley,Small Business,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Lodz,Monday,1.00,7.31,5,20.46,87617,FALSE,2015-05-11,,,
24865,High,0.03,47.9,2938,Laurie Case Daniel,Small Business,Office Supplies,Paper,Xerox 1938,Lodz,Wednesday,3.00,642.9903,20,931.87,87620,FALSE,2015-04-22,,,
23567,Critical,0.05,2.62,2941,Leah Pollock,Small Business,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Lodz,Tuesday,2.00,12.71,8,21.41,87618,FALSE,2015-05-26,,,
19575,Low,0.04,4.55,2944,Elsie Lane,Corporate,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Krakow,Thursday,4.00,28.288,13,59.75,90309,FALSE,2015-03-05,,,
26054,Not Specified,0.01,7.64,2947,Kathy Turner,Consumer,Office Supplies,Envelopes,Security-Tint Envelopes,Lodz,Wednesday,3.00,112.1181,20,162.49,87511,FALSE,2015-02-04,,,
25051,Medium,0.07,42.98,2951,Jordan Womble,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Krakow,Sunday,7.00,565.386,19,819.4,91397,FALSE,2015-02-15,,,
25052,Medium,0.03,89.99,2951,Jordan Womble,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Krakow,Sunday,7.00,-230.9528,19,1809.75,91397,FALSE,2015-02-15,,,
25970,Medium,0.08,5.74,2952,Thelma Murray,Corporate,Office Supplies,Binders and Binder Accessories,Binder Posts,Lodz,Wednesday,3.00,-61.62804,12,70.03,91398,FALSE,2015-04-15,,,
21200,Low,0.09,12.22,2954,William Sharma,Consumer,Furniture,Office Furnishings,Aluminum Document Frame,Krakow,Thursday,4.00,70.6767,9,102.43,86427,FALSE,2015-06-18,,,
24817,Medium,0.1,37.94,2957,Francis I Davis,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Krakow,Thursday,4.00,95.0544,4,137.76,90264,FALSE,2015-04-02,,,
25709,Low,0.06,20.99,2958,Ellen Sparks,Corporate,Technology,Telephones and Communication,Accessory21,Krakow,Monday,1.00,224.9607,18,326.03,90265,FALSE,2015-03-23,,,
19923,Not Specified,0.1,36.55,2960,Allan Dickinson,Corporate,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wroclaw,Sunday,7.00,-89.572,11,379.72,90646,FALSE,2015-04-05,,,
20390,High,0.07,4.76,2962,Leonard Strauss,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,Warsaw,Thursday,4.00,33.3477,10,48.33,88611,FALSE,2015-05-07,,,
22175,Critical,0.01,7.98,2963,Frances Johnson,Consumer,Office Supplies,Storage & Organization,Iris Project Case,Lodz,Monday,1.00,-34.592,4,34.91,88612,FALSE,2015-06-22,,,
25953,High,0.06,42.98,2964,Kathy Hinton,Consumer,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Lodz,Tuesday,2.00,-24.63,1,47.04,88610,FALSE,2015-04-21,,,
21390,Not Specified,0.08,9.68,2968,Miriam Bowman,Small Business,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wroclaw,Sunday,7.00,-536.242,1,10.94,86085,FALSE,2015-02-22,,,
21391,Not Specified,0.04,150.98,2968,Miriam Bowman,Small Business,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Wroclaw,Sunday,7.00,-125.86,5,731.38,86085,FALSE,2015-02-22,,,
18041,High,0.06,363.25,2968,Miriam Bowman,Small Business,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Wroclaw,Saturday,6.00,36.1641,1,344.87,86086,FALSE,2015-03-28,,,
21096,High,0.01,30.97,2973,Sally Liu,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Krakow,Monday,1.00,17.1028,17,523.06,87186,FALSE,2015-04-13,,,
21097,High,0.08,125.99,2973,Sally Liu,Home Office,Technology,Telephones and Communication,Timeport L7089,Krakow,Monday,1.00,1269.38196,23,2424.68,87186,FALSE,2015-04-13,,,
24770,Critical,0.1,442.14,2973,Sally Liu,Home Office,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Krakow,Wednesday,3.00,137.68794,6,2411.43,87187,FALSE,2015-05-20,,,
19599,Medium,0.01,35.99,2976,Fred Barber,Small Business,Technology,Telephones and Communication,Accessory31,Krakow,Friday,5.00,882.4824,41,1278.96,89047,FALSE,2015-05-22,,,
20182,Critical,0.09,2.94,2979,Lloyd Dolan,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Krakow,Tuesday,2.00,6.384,9,25.22,86544,FALSE,2015-01-27,,,
18169,Critical,0.02,5.34,2979,Lloyd Dolan,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Krakow,Thursday,4.00,5.2955,6,34.73,86545,FALSE,2015-02-26,,,
18170,Critical,0.03,40.98,2979,Lloyd Dolan,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Krakow,Thursday,4.00,170.7957,6,247.53,86545,FALSE,2015-02-26,,,
18133,Not Specified,0.01,5.84,2979,Lloyd Dolan,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Krakow,Sunday,7.00,16.092,4,23.89,86546,FALSE,2015-06-14,,,
20183,Critical,0.03,43.98,2980,Joanna Kenney,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Lodz,Tuesday,2.00,274.0788,10,454.4,86544,FALSE,2015-01-27,,,
20184,Critical,0.06,1.14,2980,Joanna Kenney,Corporate,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Lodz,Tuesday,2.00,-3.782,13,14.53,86544,FALSE,2015-01-27,,,
20435,Medium,0.07,2.61,2980,Joanna Kenney,Corporate,Office Supplies,Labels,Avery 494,Lodz,Wednesday,3.00,10.7985,6,15.65,86547,FALSE,2015-02-25,,,
23110,Low,0.04,2.88,2980,Joanna Kenney,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Lodz,Saturday,6.00,15.246,39,111.92,86548,FALSE,2015-05-30,,,
20816,Critical,0.09,100.98,2987,Natalie Watts,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Krakow,Sunday,7.00,-103.624,17,1700.38,91180,FALSE,2015-06-28,,,
20817,Critical,0.1,5.78,2987,Natalie Watts,Home Office,Office Supplies,Paper,Xerox 196,Krakow,Sunday,7.00,-57.824,6,35.96,91180,FALSE,2015-06-28,,,
22473,Low,0.05,70.97,2991,Sean Herbert,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Krakow,Friday,5.00,18.218,2,141.59,91466,FALSE,2015-05-08,,,
22476,Low,0,5.28,2992,Lindsay Webb,Home Office,Office Supplies,Paper,Xerox 1928,Krakow,Friday,5.00,25.058,36,203.05,91466,FALSE,2015-05-08,,,
20891,Not Specified,0.03,10.98,2999,Kim McCarthy,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Krakow,Friday,5.00,11.82,5,56.19,87041,FALSE,2015-04-10,,,
21499,Low,0.01,10.14,3000,Priscilla Allen,Consumer,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Krakow,Monday,1.00,28.152,4,40.8,87042,FALSE,2015-01-26,,,
23836,Not Specified,0.03,5.4,3001,Anthony Foley,Consumer,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Krakow,Tuesday,2.00,-237.544,21,117.87,87043,FALSE,2015-03-17,,,
25282,Medium,0.03,85.99,3003,Roy Rouse,Home Office,Technology,Telephones and Communication,Accessory34,Warsaw,Thursday,4.00,1037.1045,20,1503.05,91586,FALSE,2015-03-05,,,
7664,Low,0.08,6.48,3004,Maurice Everett,Corporate,Office Supplies,Paper,Xerox 1930,Warsaw,Tuesday,2.00,-94.59,58,382.33,54949,FALSE,2015-02-10,,,
7665,Low,0.09,20.98,3004,Maurice Everett,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Warsaw,Tuesday,2.00,-293.74,13,356.61,54949,FALSE,2015-02-10,,,
23295,Critical,0.05,122.99,3005,Teresa Watts,Corporate,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Warsaw,Monday,1.00,1039.7541,12,1506.89,91389,FALSE,2015-06-08,,,
25664,Low,0.08,6.48,3006,Thomas Spence,Corporate,Office Supplies,Paper,Xerox 1930,Warsaw,Tuesday,2.00,-49.1868,14,92.29,91388,FALSE,2015-02-10,,,
25665,Low,0.09,20.98,3006,Thomas Spence,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Warsaw,Tuesday,2.00,-152.7448,3,82.29,91388,FALSE,2015-02-10,,,
23627,Critical,0.05,9.99,3008,Penny Rich,Home Office,Office Supplies,Paper,Xerox 1896,Krakow,Friday,5.00,41.3,20,203.37,89414,FALSE,2015-03-06,,,
24908,High,0.01,12.28,3008,Penny Rich,Home Office,Office Supplies,Paper,Xerox 1881,Krakow,Thursday,4.00,47.61,12,160.66,89415,FALSE,2015-06-11,,,
7898,Critical,0.03,5.98,3011,Tammy Raynor,Corporate,Office Supplies,Paper,Xerox 1947,Lodz,Thursday,4.00,-23.5,16,107.08,56486,FALSE,2015-05-28,,,
1041,Critical,0.03,300.65,3011,Tammy Raynor,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Lodz,Tuesday,2.00,1282.496,32,9705.46,7623,FALSE,2015-04-28,,,
1042,Critical,0.06,49.99,3011,Tammy Raynor,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Lodz,Tuesday,2.00,17.2,67,3247.54,7623,FALSE,2015-04-28,,,
1043,Critical,0.1,104.85,3011,Tammy Raynor,Corporate,Office Supplies,Paper,Xerox 1941,Lodz,Tuesday,2.00,1184.12,58,5582.63,7623,FALSE,2015-04-28,,,
19041,Critical,0.03,300.65,3012,Annie Livingston,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Lodz,Tuesday,2.00,1474.8704,8,2426.36,86346,FALSE,2015-04-28,,,
19042,Critical,0.06,49.99,3012,Annie Livingston,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Lodz,Tuesday,2.00,19.78,17,824,86346,FALSE,2015-04-28,,,
19043,Critical,0.1,104.85,3012,Annie Livingston,Corporate,Office Supplies,Paper,Xerox 1941,Lodz,Tuesday,2.00,929.7957,14,1347.53,86346,FALSE,2015-04-28,,,
22064,Critical,0.01,5.58,3017,Melvin Benton,Corporate,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Warsaw,Friday,5.00,-7.25,1,11.16,89071,FALSE,2015-01-09,,,
22065,Critical,0.03,3.98,3017,Melvin Benton,Corporate,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,Warsaw,Friday,5.00,31.2018,11,45.22,89071,FALSE,2015-01-09,,,
18950,Low,0.01,4.98,3035,Tina Evans,Home Office,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Krakow,Thursday,4.00,-75.9004,10,52.93,89128,FALSE,2015-01-15,,,
18951,Low,0.04,6.35,3035,Tina Evans,Home Office,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Krakow,Thursday,4.00,52.1709,12,75.61,89128,FALSE,2015-01-15,,,
19849,Not Specified,0.02,12.99,3036,Edith Reynolds,Home Office,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Krakow,Friday,5.00,-159.86,5,67.64,89129,FALSE,2015-01-16,,,
19850,Not Specified,0.05,35.44,3036,Edith Reynolds,Home Office,Office Supplies,Paper,Xerox 1906,Krakow,Friday,5.00,165.8898,7,240.42,89129,FALSE,2015-01-16,,,
19851,Not Specified,0.02,12.98,3036,Edith Reynolds,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Krakow,Friday,5.00,75.01,14,184.4,89129,FALSE,2015-01-16,,,
22201,Critical,0.08,178.47,3036,Edith Reynolds,Home Office,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Krakow,Friday,5.00,2267.22,22,3802.01,89130,FALSE,2015-03-13,,,
19381,Not Specified,0.08,73.98,3041,Carrie Duke,Corporate,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Krakow,Friday,5.00,97.16,17,1181.67,86102,FALSE,2015-05-15,,,
19382,Not Specified,0.02,3.68,3041,Carrie Duke,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Krakow,Friday,5.00,-20.65,8,29.93,86102,FALSE,2015-05-15,,,
20049,Medium,0.07,14.48,3042,Tara Gold,Small Business,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Krakow,Wednesday,3.00,67.864,12,171.33,86101,FALSE,2015-02-04,,,
21475,High,0,6.48,3045,Jordan Beard,Small Business,Office Supplies,Paper,Xerox 1995,Krakow,Saturday,6.00,-14.075,12,84.04,86104,FALSE,2015-06-06,,,
24415,High,0.05,120.98,3046,Andrew Pearce,Small Business,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Krakow,Thursday,4.00,-78.7592,2,251.06,86103,FALSE,2015-02-12,,,
23188,High,0.06,276.2,3048,Tracy G Starr,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Warsaw,Thursday,4.00,1167.38,10,2610.56,89789,FALSE,2015-03-05,,,
25904,Medium,0.06,125.99,3053,Robin Tyler,Corporate,Technology,Telephones and Communication,i2000,Wroclaw,Tuesday,2.00,402.066,11,1173.76,86662,FALSE,2015-02-03,,,
20516,Medium,0.07,8.33,3063,Ann Steele,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Warsaw,Thursday,4.00,11.95,6,50.28,88447,FALSE,2015-02-26,,,
20517,Medium,0.03,499.99,3063,Ann Steele,Consumer,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Warsaw,Thursday,4.00,1773.6105,5,2570.45,88447,FALSE,2015-02-26,,,
19652,Not Specified,0.03,20.99,3063,Ann Steele,Consumer,Technology,Telephones and Communication,Accessory25,Warsaw,Sunday,7.00,4.1822,9,158.87,88449,FALSE,2015-05-24,,,
23811,Low,0.03,6.45,3064,Clarence Crowder,Consumer,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Warsaw,Wednesday,3.00,39.1299,9,56.71,88448,FALSE,2015-01-14,,,
25239,Not Specified,0.06,355.98,3067,Carole Miller,Consumer,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Lodz,Monday,1.00,1660.92,14,5086.08,91376,FALSE,2015-03-02,,,
21027,High,0.03,120.98,3069,Tiffany Merrill,Consumer,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Krakow,Monday,1.00,638.028,15,1894.45,88191,FALSE,2015-06-01,,,
21028,High,0.01,15.68,3069,Tiffany Merrill,Consumer,Furniture,Office Furnishings,Artistic Insta-Plaque,Krakow,Monday,1.00,138.4968,12,200.72,88191,FALSE,2015-06-01,,,
22213,Critical,0.09,1.82,3069,Tiffany Merrill,Consumer,Office Supplies,Pens & Art Supplies,Newell 307,Krakow,Saturday,6.00,-6.734,22,36.82,88192,FALSE,2015-02-14,,,
2063,Low,0.06,19.23,3075,Gordon Brandt,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Warsaw,Saturday,6.00,-25.38,4,84.6,14756,FALSE,2015-02-28,,,
19739,Medium,0,137.48,3076,Peter Hardy,Small Business,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Lodz,Wednesday,3.00,-203.27,2,296.75,88241,FALSE,2015-01-07,,,
23816,Medium,0.07,300.97,3077,Lynne Reid,Small Business,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Lodz,Thursday,4.00,-807.59,2,582.2,88239,FALSE,2015-05-07,,,
25489,Not Specified,0.04,35.44,3078,Kate McKenna,Small Business,Office Supplies,Paper,Xerox 1932,Lodz,Thursday,4.00,118.6317,5,171.93,88240,FALSE,2015-06-11,,,
25490,Not Specified,0.08,3.98,3078,Kate McKenna,Small Business,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,Lodz,Thursday,4.00,23.304,9,35.19,88240,FALSE,2015-06-11,,,
5816,Medium,0.07,300.97,3079,Andrew Levine,Small Business,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Lodz,Thursday,4.00,-807.59,7,2037.69,41253,FALSE,2015-05-07,,,
7489,Not Specified,0.04,35.44,3079,Andrew Levine,Small Business,Office Supplies,Paper,Xerox 1932,Lodz,Thursday,4.00,150.72,21,722.1,53476,FALSE,2015-06-11,,,
7490,Not Specified,0.08,3.98,3079,Andrew Levine,Small Business,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,Lodz,Thursday,4.00,19.42,36,140.78,53476,FALSE,2015-06-11,,,
7491,Not Specified,0.01,1.76,3079,Andrew Levine,Small Business,Office Supplies,Pens & Art Supplies,Newell 310,Lodz,Thursday,4.00,3.13,71,129.72,53476,FALSE,2015-06-11,,,
7492,Not Specified,0.01,193.17,3079,Andrew Levine,Small Business,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Lodz,Thursday,4.00,1141.07,63,12190.98,53476,FALSE,2015-06-11,,,
1739,Medium,0,137.48,3079,Andrew Levine,Small Business,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Lodz,Wednesday,3.00,-203.27,10,1483.76,12480,FALSE,2015-01-07,,,
6807,Critical,0,2.21,3079,Andrew Levine,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Lodz,Wednesday,3.00,10.01,33,87.18,48483,FALSE,2015-06-10,,,
19756,High,0,65.99,3084,Debbie Hsu,Small Business,Technology,Telephones and Communication,i1000,Warsaw,Monday,1.00,313.812,14,798.89,89879,FALSE,2015-04-20,,,
20589,Not Specified,0.01,7.1,3084,Debbie Hsu,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Warsaw,Wednesday,3.00,-39.18625,18,133.19,89880,FALSE,2015-06-24,,,
20590,Not Specified,0.05,18.97,3084,Debbie Hsu,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Warsaw,Wednesday,3.00,-1.89,5,97.33,89880,FALSE,2015-06-24,,,
20008,High,0.05,39.99,3086,Ted Durham,Consumer,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Wroclaw,Monday,1.00,4.29,3,130.91,88380,FALSE,2015-05-18,,,
21085,Low,0.07,49.43,3089,Sandy Cannon,Corporate,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",Krakow,Saturday,6.00,-122.77,6,281.82,91219,FALSE,2015-01-24,,,
20357,Critical,0.09,207.48,3095,Milton Lindsay,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Lodz,Monday,1.00,683.9556,5,991.24,86220,FALSE,2015-01-19,,,
21235,High,0.08,40.98,3096,Mike Howard,Consumer,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,Lodz,Sunday,7.00,-16.64,3,119.86,86221,FALSE,2015-05-24,,,
21236,High,0.08,8.12,3096,Mike Howard,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Lodz,Sunday,7.00,-59.73,12,98.77,86221,FALSE,2015-05-24,,,
21237,High,0.02,262.11,3096,Mike Howard,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,Lodz,Sunday,7.00,-633.441237,9,2495.35,86221,FALSE,2015-05-24,,,
25999,Critical,0.04,33.89,3096,Mike Howard,Consumer,Office Supplies,Storage & Organization,"File Shuttle II and Handi-File, Black",Lodz,Wednesday,3.00,72.984,6,200.83,86222,FALSE,2015-06-17,,,
19816,Critical,0.05,35.44,3098,Lorraine Boykin,Consumer,Office Supplies,Paper,Xerox 1932,Lodz,Wednesday,3.00,240.1752,10,348.08,89314,FALSE,2015-04-08,,,
22503,Low,0,11.7,3098,Lorraine Boykin,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Lodz,Wednesday,3.00,-11.248,10,131.69,89315,FALSE,2015-06-17,,,
18930,Low,0.06,2.89,3098,Lorraine Boykin,Consumer,Office Supplies,Labels,Avery 498,Lodz,Saturday,6.00,9.6117,5,13.93,89316,FALSE,2015-02-28,,,
19805,Critical,0.07,35.99,3100,Gladys Holloway,Consumer,Technology,Telephones and Communication,Accessory17,Wroclaw,Wednesday,3.00,-299.8142,1,31.71,89988,FALSE,2015-03-25,,,
18087,Critical,0.04,3.08,3105,Lawrence Hester,Home Office,Office Supplies,Labels,Avery 481,Wroclaw,Friday,5.00,13.8,19,60.01,86327,FALSE,2015-03-20,,,
18088,Critical,0.02,6.48,3105,Lawrence Hester,Home Office,Office Supplies,Paper,Xerox 1976,Wroclaw,Friday,5.00,4.392,13,90.98,86327,FALSE,2015-03-20,,,
18089,Critical,0.04,125.99,3105,Lawrence Hester,Home Office,Technology,Telephones and Communication,V3682,Wroclaw,Friday,5.00,-236.25,12,1270.7,86327,FALSE,2015-03-20,,,
87,Critical,0.04,3.08,3106,Alexander O'Brien,Home Office,Office Supplies,Labels,Avery 481,Krakow,Friday,5.00,36.02,75,236.87,548,FALSE,2015-03-20,,,
88,Critical,0.02,6.48,3106,Alexander O'Brien,Home Office,Office Supplies,Paper,Xerox 1976,Krakow,Friday,5.00,-50.64,53,370.91,548,FALSE,2015-03-20,,,
89,Critical,0.04,125.99,3106,Alexander O'Brien,Home Office,Technology,Telephones and Communication,V3682,Krakow,Friday,5.00,510.489,47,4976.92,548,FALSE,2015-03-20,,,
21120,Not Specified,0.07,34.54,3113,Wayne English,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Wroclaw,Sunday,7.00,-20.18226,17,574.97,86860,FALSE,2015-05-17,,,
21121,Not Specified,0.02,12.28,3113,Wayne English,Corporate,Office Supplies,Paper,Xerox 1881,Wroclaw,Sunday,7.00,-156.9722,9,115.22,86860,FALSE,2015-05-17,,,
21122,Not Specified,0.06,34.58,3113,Wayne English,Corporate,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Wroclaw,Sunday,7.00,384.5043,13,456.58,86860,FALSE,2015-05-17,,,
20795,Critical,0.08,349.45,3119,Jay Hubbard,Corporate,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Wroclaw,Tuesday,2.00,513.084,11,3772.19,86432,FALSE,2015-06-30,,,
25473,Not Specified,0.08,315.98,3120,Daniel Christian,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System,Wroclaw,Sunday,7.00,44.52,9,2642.48,90160,FALSE,2015-06-14,,,
23764,Low,0.02,7.1,3123,Jamie Manning,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Krakow,Wednesday,3.00,-48.875,8,61.5,87287,FALSE,2015-01-07,,,
25060,Not Specified,0.05,120.98,3124,Neil Barbee,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Krakow,Saturday,6.00,881.0472,11,1276.88,87286,FALSE,2015-05-30,,,
25352,High,0.08,120.97,3125,Guy McDonald,Home Office,Technology,Office Machines,Canon S750 Color Inkjet Printer,Krakow,Monday,1.00,-233.840688,2,233.58,87285,FALSE,2015-01-05,,,
